"","ModelID","ID","GSM1169222","GSM1169223","GSM1169224","GSM1169225","GSM1169226","GSM1169227","GSM1169228","GSM1169229","GSM1169230","GSM1169231","GSM1169232","GSM1169233","GSM1169234","GSM1169235","GSM1169236","GSM1169237"
"208","'PCCGCIGL_02245'","Skluy_50.3.17:17",-0.706660474,-0.985090649,-0.595459037,-1.159263121,-0.931088276,-0.547544512,-0.622940372,-0.832907401,1.556876614,1.025896545,1.264554353,1.183669256,0.219476762,-0.182546541,0.21840162,-0.025565157
"209","'PCCGCIGL_07032'","Skluy_0.1.5:5",-0.8558143,-0.902599874,-0.784126102,-0.955196294,-0.626632778,-0.825104133,-0.649130959,-0.683022973,-0.97019958,-1.082411712,-1.217913445,-1.061383408,0.183470013,-0.051977646,0.326550129,0.083028102
"210","'PCCGCIGL_04288'","Skluy_1.2.11:11",1.221111477,1.024877137,1.046944569,1.018293948,0.821167411,0.970573501,0.952214227,0.848728783,0.53691174,0.66964208,0.809587553,0.74229643,-0.571343393,-0.413785638,-0.534852407,-0.223684879
"211","'PCCGCIGL_00830'","Skluy_127.2.2:2",-2.088738403,-2.348929082,-2.509364294,-2.260935876,-2.101709323,-2.537885339,-2.135298278,-2.351146062,-1.364244454,-1.606199398,-1.787826939,-1.820439228,0.495447163,-0.046436084,0.16399519,0.067500267
"212","'PCCGCIGL_06354'","Skluy_130.1.3:3",-0.192185192,-0.619036628,-1.082549535,-1.121959538,-0.997078068,-1.1426139,-0.834374764,-1.317063727,0.196742237,-0.579809509,-0.262326538,-0.325055306,0.210853795,-0.436345036,-0.679070387,-0.463164378
"213","'PCCGCIGL_08005'","Skluy_64.2.3:3",0.760520749,0.508557923,0.602290283,0.294956757,0.804649022,0.619769067,0.693972522,0.828750381,0.017654245,-0.191657329,-0.230257576,0.019975859,-0.019043237,-0.492023174,-0.243581143,-0.41365014
"214","'PCCGCIGL_00539'","Skluy_73.1.14:14",-0.035565352,-0.136593692,-0.26002121,-0.07036139,-0.295712963,-0.218483523,-0.240002042,-0.113970929,1.648969832,1.55600655,1.439650443,1.643644202,0.184822251,0.146357513,-0.003351885,0.104611549
"215","'PCCGCIGL_00177'","Skluy_41.2.23:23",-0.674339758,-0.562851254,-0.576605568,-0.414474937,-0.687251902,-0.629784932,-0.740048922,-0.654074084,-2.095885208,-1.842264804,-1.954540569,-1.864240875,0.424714448,-0.111713557,0.339748522,0.084308099
"216","'PCCGCIGL_02579'","Skluy_33.4.1:1",-0.315639153,-0.35689174,-0.310739084,-0.186636299,-0.284078886,-0.232755075,-0.367309416,-0.30516947,-0.008496412,-0.01951003,-0.008700613,-0.139473369,0.257522856,0.029539465,0.181170058,0.195377859
"217","'PCCGCIGL_01232'","Skluy_87.1.3:3",1.010885041,0.894422227,0.855648873,0.691418217,1.111128618,0.974257947,0.978671608,0.974791806,1.093397139,0.813594508,0.891009031,0.741499847,-0.514400662,-0.521904947,-0.830842322,-0.620962134
"218","'PCCGCIGL_04337'","Skluy_1.1.41:41",-0.725728229,-0.254082007,-0.387509849,-0.192337242,0.360984876,0.459272393,0.288405764,0.647976606,0.232912348,0.340065739,0.456734872,1.213572989,0.272973474,0.455032624,0.009275312,0.147115508
"219","'PCCGCIGL_04337'","Skluy_163.1.1:1",1.449696007,0.045215914,0.77493348,0.65394028,0.654649821,0.42210935,0.569603491,1.194777779,0.312175729,-0.312164371,-0.164405638,-0.767807838,-0.074231147,-0.837426432,0.155258614,-1.126521788
"220","'PCCGCIGL_08100'","Skluy_11.1.12:12",0.890850483,0.870739123,0.728799211,0.692000708,0.561897493,0.725012122,0.579144106,0.761290043,0.075728599,0.348587128,0.346389285,0.204299356,-0.280638751,-0.029175284,-0.229057062,-0.368068616
"221","'PCCGCIGL_02293'","Skluy_72.2.13:13",0.277493933,0.320212367,0.289328001,0.424537688,0.12587326,0.097253323,0.12096162,0.107808579,1.170696044,1.315154753,1.208574183,1.320141138,0.123726163,0.279963815,0.167896478,0.168847236
"222","'PCCGCIGL_01922'","Skluy_124.3.9:9",0.136660236,0.258698809,0.44107095,0.39422358,0.144798908,0.559044815,0.401022341,0.1951717,0.398606145,0.601701683,0.262217067,0.492353443,-0.274175703,-0.387753918,-0.422041416,-0.28798563
"223","'PCCGCIGL_05156'","Skluy_10.6.18:18",-0.075341574,0.027587925,0.134363048,0.194020066,0.074534658,0.092661261,0.176057485,0.101650709,-0.498490078,-0.465832088,-0.755549304,-0.619544979,-0.067965364,-0.160377019,-0.068083177,-0.303336586
"224","'PCCGCIGL_00623'","Skluy_31.1.2:2",2.239482938,1.878114851,1.550613386,1.44557428,0.276234178,0.357921626,0.298785459,0.286171342,1.001094949,0.346602845,0.57253696,0.666934855,0.232185721,-0.495529605,-0.435517608,-0.155815118
"225","'PCCGCIGL_06560'","Skluy_12.2.36:36",-0.288176491,-0.140794289,-0.511634351,-0.814327401,-0.773365554,-1.212897177,-1.184683497,-1.088149788,-0.192851436,-1.048085834,-0.959956081,-0.658743931,0.412715376,0.373670459,-0.121072595,0.193290131
"226","'PCCGCIGL_04744'","Skluy_2.1.16:16",0.246781544,0.219788639,0.091290777,0.287520486,0.142319133,-0.038292335,0.086939183,0.116875459,0.203434426,0.259443978,0.29052287,0.100762484,-0.024358084,0.117832626,0.076969304,0.057659915
"227","'PCCGCIGL_07341'","Skluy_36.1.8:8",0.518031478,0.378830092,0.11240811,0.191229207,0.240635951,0.390512021,0.02898937,0.037767747,0.463884456,0.041844829,0.369415324,0.333218288,-0.122159587,-0.092106935,-0.354185133,-0.197488439
"228","'PCCGCIGL_07291'","Skluy_36.1.26:26",0.439600946,0.647493811,0.575195744,0.762754543,0.816996305,0.781668893,0.609763511,0.817518119,-0.428254222,-0.31751454,-0.387733331,-0.645867285,0.314473579,0.084035405,0.092075813,0.018860346
"229","'PCCGCIGL_00131'","Skluy_56.1.23:23",0.602662181,0.790697428,0.567359532,0.716550104,0.662800568,0.51756248,0.61742789,0.403975352,0.895117666,0.752209638,0.858403036,0.70671327,0.342255189,0.420995279,0.290319236,0.257700476
"230","'PCCGCIGL_03795'","Skluy_3.3.26:26",0.271568652,0.290132495,0.287020982,0.474783281,0.361315578,0.413420283,0.203022504,0.421843754,0.611752246,1.001454769,1.096930259,0.702395857,-0.582261764,-0.135087071,-0.369128187,-0.336166744
"231","'PCCGCIGL_02569'","Skluy_33.4.5:5",0.045334034,0.141900148,0.011660446,0.048417299,0.107937917,0.208006388,0.194309086,0.229400524,0.397427762,0.232867357,0.164723937,0.061994837,-0.071630623,-0.069974882,-0.09745628,0.015820322
"232","'PCCGCIGL_06541'","Skluy_84.3.5:5",0.002989499,0.29588967,-0.040572228,0.06701463,-0.338430288,-0.648716095,-0.445943066,-0.589212228,0.465451724,0.375198874,0.590685493,0.709933312,0.317923897,0.57768873,0.681100696,0.330609365
"233","'PCCGCIGL_03872'","Skluy_3.2.12:12",0.343971292,0.295651028,0.323617041,0.319787645,0.150289339,0.014930197,0.012411911,0.071134371,0.563362072,0.651065833,0.586042684,0.778549163,-0.117838352,-0.035228503,-0.359422424,-0.242195455
"234","'PCCGCIGL_01269'","Skluy_37.1.10:10",-0.151179215,-0.129227584,-0.18010601,-0.159306625,-0.2791007,-0.616473552,-0.316939817,-0.374993471,0.059527887,0.191205229,0.194965147,0.226524878,0.255219893,0.528327366,0.485795871,0.236322575
"235","'PCCGCIGL_02704'","Skluy_60.1.27:27",-1.450634122,-1.186724565,-1.833870368,-1.962364735,-0.266000948,-0.63706732,-0.391834692,-0.951374717,-0.539108798,-1.921953153,-1.328068237,-1.090814529,-0.076852855,-0.945071376,-1.071992875,-0.953410498
"236","'PCCGCIGL_02704'","Skluy_88.1.1:1",3.029157512,2.206699513,3.425129213,NA,-0.275734352,-0.194040695,0.565818832,0.65095065,0.768889286,0.895635178,0.543129345,0.461192716,0.365559976,1.114242084,0.786186524,0.302948028
"237","'PCCGCIGL_06957'","Skluy_32.1.11:11",0.980662388,0.840315059,1.025659514,0.82668772,0.662507918,0.749105641,0.626501146,0.591792214,0.526777703,0.398707229,0.226545656,0.360258152,0.206566307,0.084973602,-0.037841808,-0.102220149
"238","'PCCGCIGL_04976'","Skluy_9.5.2:2",0.195992153,-0.159630394,0.646134909,1.909102105,-0.538288923,-0.371179884,0.648504568,-0.154332505,3.075036844,2.360653927,1.964449197,3.374982463,-0.745187201,0.10033487,-1.207328292,-1.317230598
"239","'PCCGCIGL_00804'","Skluy_16.1.2:2",-0.309753124,-0.406073828,-0.35399529,-0.464595183,-0.256366625,-0.259713363,-0.41954899,-0.269017897,-0.369584299,-0.707867556,-0.58498617,-0.460400599,-0.269889726,-0.540587027,-0.392679346,-0.262270093
"240","'PCCGCIGL_08129'","Skluy_11.2.2:2",0.340317217,0.159810018,0.272302822,0.332097593,0.216523201,0.222381919,0.136239272,0.293876238,0.358808228,0.038335922,0.239874142,0.057120711,0.198264594,0.30033445,0.226271624,0.072455453
"241","'PCCGCIGL_02317'","Skluy_22.1.48:48",-0.905172939,-0.698811849,-0.816797913,-0.757084622,-0.657920737,-0.97034642,-0.76155307,-0.675486671,-0.199141464,-0.272257328,-0.430828452,-0.221157353,0.249657462,0.317783342,0.351609029,0.352674066
"242","'PCCGCIGL_02317'","Skluy_17.2.27:27",-0.154140157,-0.23133036,-0.244506795,-0.187768982,-0.262731348,-0.300470036,-0.087534934,-0.296300243,0.377480024,0.620025577,0.534685567,0.282206847,0.310367621,0.427569911,0.322463103,0.470057978
"243","'PCCGCIGL_02317'","Skluy_72.2.22:22",0.066466796,0.149766811,0.168763097,0.326500723,0.391835954,0.301518529,0.358053621,0.146489441,0.225977859,0.294110238,0.164127447,0.059129127,-0.110609481,0.012500521,0.213659392,-0.160492979
"244","'PCCGCIGL_01614'","Skluy_39.4.17:17",0.388198726,0.182926389,0.280088014,0.491660971,0.053832024,0.535885864,0.049646757,0.043107021,0.44670819,0.79919765,0.636927251,0.848459968,-0.221297238,-0.224464164,-0.128515902,-0.1531175
"245","'PCCGCIGL_03711'","Skluy_3.5.13:13",0.444745843,0.508770312,0.569490641,0.396130438,0.994320865,0.838162802,0.810684147,0.948392009,0.41716866,0.260293664,0.345845954,0.253328755,-0.043653294,0.017940954,0.027996004,0.182538655
"246","'PCCGCIGL_01242'","Skluy_108.1.6:6",-0.502543662,-0.5611123,-0.658518383,-0.965395594,-0.178392684,-0.363767691,-0.102137384,-0.303200977,-1.270279484,-1.847535995,-1.797962379,-1.693402091,-0.400880237,-0.867463984,-0.921138615,-0.451574026
"247","'PCCGCIGL_06157'","Skluy_65.1.3:3",-0.161493238,-0.268400697,-0.311371594,-0.448948696,-0.334691794,-0.31080949,-0.366083679,-0.335411727,-0.285822519,-0.503909851,-0.563043896,-0.44638996,-0.14134945,-0.492319548,-0.392522332,-0.334600721
"248","'PCCGCIGL_04682'","Skluy_2.6.22:22",0.270987868,0.173950866,-0.080106477,0.176100372,-0.23876885,-0.65446951,-0.427147532,-0.33488404,0.901922257,0.701839912,0.671368144,0.701082746,-0.381131362,-0.087963873,-0.761591664,-0.629968314
"249","'PCCGCIGL_02489'","Skluy_48.2.4:4",0.047839373,0.035549099,-0.054494067,-0.001748795,-0.151742444,-0.08952569,-0.053695684,0.086088945,0.118156707,0.435212858,0.360765589,0.098185165,0.047908879,0.278079288,-0.016559393,0.087966273
"250","'PCCGCIGL_06889'","Skluy_24.1.17:17",0.554259949,0.433124617,0.412712287,0.418634018,0.509568223,0.527217846,0.518066471,0.53032948,0.25102552,0.58096596,0.528663502,0.588454633,1.182132309,0.827868917,0.69383579,0.846636011
"251","'PCCGCIGL_04819'","Skluy_35.2.12:12",-0.526223038,-0.483271537,-0.482321078,-0.757273006,-0.130559735,-0.247364488,-0.150631632,-0.256361341,-0.545994094,-0.931161544,-1.117519313,-1.139889033,-0.212097346,-0.115341068,-0.122313546,-0.070465112
"252","'PCCGCIGL_01488'","Skluy_30.1.20:20",0.63185742,0.381576386,0.559189573,0.14233628,0.08088363,0.157460582,0.220156165,0.089580024,0.762432743,0.891366869,1.096105813,0.964471124,0.334464946,0.179994558,0.15990023,0.200402425
"253","'PCCGCIGL_07754'","Skluy_43.1.17:17",0.333268878,-0.395694699,-1.071263401,-1.43558073,0.011642807,-0.389019612,-0.213243624,-0.234870925,0.435510058,-0.671952359,-0.355527757,-0.422231783,0.209822289,-0.986138371,-1.197062748,-0.500387914
"254","'PCCGCIGL_07012'","Skluy_76.1.11:11",-0.173614868,-0.368387512,-0.343435033,-0.273208014,0.259875849,0.092611255,0.253174904,0.11768146,-0.926647376,-1.560962347,-1.526525261,-1.310631769,0.242731258,-0.310802071,-0.091195553,-0.032774824
"255","'PCCGCIGL_06353'","Skluy_130.1.2:2",0.599844525,0.611910369,0.71463343,0.612623441,0.77957399,0.731798822,0.916021116,0.750294721,0.426707115,0.443354637,0.507828892,0.395437876,0.395652911,0.431888252,0.679881605,0.655181777
"256","'PCCGCIGL_05610'","Skluy_8.1.14:14",-0.264067511,-0.041375113,-0.134663408,-0.17818644,0.022864933,0.216939795,0.047027153,0.083719957,-0.390328129,-0.771599517,-0.641863522,-0.529320495,-0.407531641,-0.328519899,-0.253233756,-0.350209314
"257","'PCCGCIGL_03409'","Skluy_5.2.51:51",-0.638221177,-0.984602381,0.156848397,-0.464104204,-0.619830385,-0.798262469,-0.535842598,-1.025620136,0.082718692,0.125315117,-0.195996487,3.242277121,-0.848078685,-0.075485878,-0.845200945,-0.872401652
"258","'PCCGCIGL_00422'","Skluy_101.1.21:21",0.290119212,0.016096513,0.061627573,-0.118909791,0.090363489,0.105778971,0.172158139,0.080359186,-0.129364526,-0.512431874,-0.184513288,-0.432942781,-0.232511977,-0.455763103,-0.669658244,-0.504695237
"259","'PCCGCIGL_06306'","Skluy_25.3.20:20",0.159892948,0.212696748,0.077094802,0.084639124,0.334755202,0.284831021,0.240686754,0.101707375,-0.242219062,-0.309226546,-0.324834301,-0.316935503,0.148928954,-0.013939758,-0.056273272,0.103528602
"260","'PCCGCIGL_06500'","Skluy_40.4.4:4",0.380806611,0.314808548,0.318235414,0.334502505,0.436202887,0.289013681,0.260454915,0.276329832,0.51844132,0.231856923,0.218261175,0.330992245,-0.15951887,0.070411499,-0.123820413,-0.014305853
"261","'PCCGCIGL_03200'","Skluy_74.2.3:3",-0.292734034,-0.369682626,-0.333761111,-0.203452551,-0.285727304,-0.356881264,-0.349921969,-0.197443379,0.039441631,0.184191883,0.177994576,0.160259226,0.028713013,0.167798017,0.046554509,-0.106897199
"262","'PCCGCIGL_00055'","Skluy_98.1.13:13",-0.396401233,-0.411195089,-0.383574693,-0.529446224,-0.554893469,-0.45827054,-0.407970769,-0.38403232,0.330666232,0.041217851,0.231369991,0.20106988,-0.050482117,-0.13327631,-0.174419461,-0.235734071
"263","'PCCGCIGL_07851'","Skluy_17.2.11:11",-0.673237775,-0.767412076,-0.655489806,-0.773825128,-0.659725399,-0.481904482,-0.610581281,-0.626272385,-1.20544432,-1.121277969,-1.181856824,-1.228837902,-0.575425212,-0.99375874,-1.062770567,-1.011904822
"264","'PCCGCIGL_06782'","Skluy_99.2.11:11",-0.046547805,-0.135807178,-0.097652949,-0.148557802,0.067362532,0.222629533,0.075582001,0.189104666,-0.835724599,-0.822926052,-0.875003371,-0.80740186,0.191292413,-0.001350484,0.203246841,0.067305306
"265","'PCCGCIGL_07433'","Skluy_20.1.1:1",0.048014986,-0.073910539,-0.087158409,0.100630476,1.261962504,1.008886821,1.378230574,1.290291965,0.716416965,0.671573153,0.378676515,1.227000019,-1.028116593,-1.230355427,-1.561426606,-1.338422326
"266","'PCCGCIGL_07433'","Skluy_11.1.23:23",0.441288738,0.301271193,0.287139252,0.520781586,0.157139379,0.260786353,-0.03037568,0.341196836,0.273409547,0.630843176,0.51361158,0.590574185,0.025131026,-0.138988542,0.061017268,-0.234679845
"267","'PCCGCIGL_07433'","Skluy_6.4.15:15",-0.052572831,-0.102703371,-0.107849429,0.001028713,-0.236076725,-0.098548823,-0.007794061,-0.023733018,0.273800996,0.304809939,0.370998595,0.447184375,0.110554672,-0.337983338,0.06782756,-0.032447965
"268","'PCCGCIGL_07433'","Skluy_60.1.12:12",1.505679898,1.386661893,1.430470431,1.606467631,1.515738002,1.534816814,1.544392092,1.58904218,2.060362139,2.04054606,2.187038597,2.082138587,-0.308300714,-0.274337463,-0.19822983,-0.251975475
"269","'PCCGCIGL_06909'","Skluy_32.2.22:22",0.195016214,0.401891904,0.326757658,0.502294935,0.59975944,0.530691624,0.55044267,0.572603215,0.51820659,0.069254698,-0.089021727,-0.004202884,0.130524472,0.393907808,0.137664636,0.248900486
"270","'PCCGCIGL_06945'","Skluy_32.2.5:5",0.199866215,0.145754874,0.234463341,0.097857568,0.396779304,0.302979193,0.354656254,0.287280251,-0.476981574,-0.65563383,-0.726153974,-0.660519111,-0.06444466,0.207572899,0.070479013,-0.000730699
"271","'PCCGCIGL_01785'","Skluy_42.7.10:10",-0.310272841,-0.381110893,-0.339154544,-0.400942325,-0.357602515,-0.079715838,-0.26915996,-0.21921713,0.015588255,-0.107563274,-0.212674633,-0.182953122,0.027151213,-0.435256627,-0.190075461,-0.36110444
"272","'PCCGCIGL_06367'","Skluy_102.1.1:1",-0.089715791,-0.164501466,-0.181564263,-0.324027513,-0.241603214,-0.308000528,-0.267033793,-0.153135169,0.217734163,-0.073439931,0.005958571,0.038861476,0.00452416,0.025477171,-0.048033009,-0.148185727
"273","'PCCGCIGL_06367'","Skluy_130.2.1:1",-0.050142589,-0.207742235,-0.451726707,-0.537885957,-0.144604401,-0.4747691,0.014053876,-0.658411173,-0.083827412,-0.362456206,-0.088808375,-0.142128417,-0.06263654,-0.279997492,0.169745501,-0.296042312
"274","'PCCGCIGL_04505'","Skluy_27.1.6:6",-0.26818766,-0.341176375,-0.41171275,-0.522670423,-0.618277329,-0.996255475,-0.735577038,-0.74156104,-0.288358188,-0.485324176,-0.319668769,-0.374346257,-0.523649899,-0.620803455,-0.86248141,-0.581710254
"275","'PCCGCIGL_07108'","Skluy_0.3.14:14",-0.13295094,-0.137232546,-0.017418118,0.000114089,0.227556582,-0.119971509,-0.056179781,-0.928847875,-0.102513052,-0.507196754,-0.885344792,-0.695575064,-0.183105313,-0.866953331,-0.312664199,-0.418353931
"276","'PCCGCIGL_07503'","Skluy_53.2.7:7",0.914539232,0.861087977,0.796229647,0.858000422,0.025084395,-0.132987417,0.055794099,0.168527736,0.084104065,0.028696396,-0.105870872,-0.344169511,1.578956111,1.18480436,1.181943584,1.513231173
"277","'PCCGCIGL_07503'","Skluy_26.2.9:9",NA,NA,NA,NA,-0.537544162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","'PCCGCIGL_07503'","Skluy_59.5.6:6",-1.710684605,NA,NA,NA,0.388677827,NA,NA,NA,NA,NA,NA,-1.041896266,NA,NA,NA,NA
"279","'PCCGCIGL_07503'","Skluy_30.1.34:34",NA,NA,NA,NA,NA,NA,NA,NA,-1.42112645,NA,-2.095213093,NA,-1.553349146,-1.433486248,0.126272946,-1.750673303
"280","'PCCGCIGL_02368'","Skluy_112.3.8:8",-0.962470829,-1.208651018,-2.013043857,-1.573191849,-0.842212415,-0.160000808,-1.623897898,-2.11295986,-0.448315257,-0.985007837,-1.168715307,-2.406920601,-1.377112526,-2.043342285,-2.43349889,-1.769136674
"281","'PCCGCIGL_05670'","Skluy_62.1.2:2",-3.576578926,-3.957328401,-3.56299829,-3.602437244,-3.162044255,-3.224432328,-3.238445626,-4.160760587,-2.007173747,-2.045792568,-2.294921991,-0.822186773,-0.553921074,-2.093166251,-0.629966442,-1.509544108
"282","'PCCGCIGL_06399'","Skluy_2.10.7:7",0.614273099,-0.751383206,1.299083474,0.897578182,-0.15887958,-1.02365619,0.360239007,0.101648441,4.060308949,3.39544345,3.609451436,3.700166124,-1.137044845,-0.71331717,-0.597324969,NA
"283","'PCCGCIGL_06399'","Skluy_34.1.4:4",1.952875652,2.06677248,2.062745389,2.333251297,1.894482628,1.916306587,1.848892425,1.779811102,-0.411969149,-0.420202536,-0.593031235,-0.659325843,2.018639938,1.759313945,2.041623873,2.028899428
"284","'PCCGCIGL_06399'","Skluy_94.1.1:1",-0.335377091,-0.26510475,-0.588222611,-0.427297192,0.208697158,0.09823903,0.264061269,0.313152863,0.094760766,-0.166419721,-0.164623171,0.154167635,-1.533620106,-0.658317542,-1.674311802,-1.18442421
"285","'PCCGCIGL_03018'","Skluy_135.2.4:4",0.248167122,0.184172612,0.283470355,0.336302036,0.56135765,0.487195376,0.488776311,0.596245323,-0.177368128,-0.004757997,-0.087863644,-0.096936253,-0.057802026,0.029978997,-0.031820886,-0.112230588
"286","'PCCGCIGL_03994'","Skluy_4.6.4:4",1.231842867,1.648887962,0.784911775,0.868951662,2.262805201,1.880440891,1.950728498,1.716854343,3.622869602,3.506157461,3.659983355,3.153465125,-0.146075061,1.798219264,0.185890673,0.737858268
"287","'PCCGCIGL_02231'","Skluy_50.3.6:6",-0.773111311,-0.670735401,-0.905516124,-1.136523056,-0.500501489,-0.455972009,-0.495915076,-0.412146737,-1.235312017,-1.632792593,-1.104485398,-1.275087446,0.022253993,-0.511332553,-0.128878868,0.06702041
"288","'PCCGCIGL_08021'","Skluy_52.4.23:23",0.013280611,-0.06634575,0.025620527,-0.17454311,0.128377297,0.111015493,0.066731267,0.119966644,0.036433042,-0.137672428,-0.06338815,0.260035159,-0.496703246,-0.635903895,-0.540263861,-0.560435116
"289","'PCCGCIGL_05332'","Skluy_7.1.28:28",-0.239075488,-0.113560755,-0.319775146,-0.271823286,0.220691892,0.312886406,0.280538172,0.24146921,-0.181712225,-0.420388494,-0.258370983,-0.204626015,-0.385527352,-0.172677194,-0.332293582,-0.130444731
"290","'PCCGCIGL_03157'","Skluy_136.1.3:3",-0.703130227,-0.587823967,-0.420824734,-0.380733017,-0.578657682,-0.669905112,-0.621869417,-0.649504011,-1.065449755,-0.910753871,-0.743997107,-0.660984826,0.347407153,0.655463745,0.458360466,0.524747132
"291","'PCCGCIGL_03881'","Skluy_3.2.4:4",-0.072403047,-0.024952697,-0.296987651,-0.088925125,0.120815072,0.031340173,-0.073756819,-0.117912334,-0.160445042,-0.21079666,-0.112380961,-0.265011372,-0.133046397,0.221593679,-0.01424808,0.118396255
"292","'PCCGCIGL_08266'","Skluy_91.3.14:14",0.137405781,0.161449176,0.218321453,0.13745799,0.238380245,0.181226791,0.180725181,0.320468136,0.074288413,0.141924481,0.298418895,0.202353891,0.398357327,0.206354722,0.060766971,0.217462136
"293","'PCCGCIGL_02799'","Skluy_34.1.2:2",0.040147565,0.080680682,-0.041247871,-0.153043069,0.371817964,0.380423953,0.459442537,0.332603636,-0.086024972,-0.427322519,-0.638918743,-0.529802816,-0.129310029,-0.393464045,-0.202049625,-0.23272703
"294","'PCCGCIGL_01072'","Skluy_70.4.8:8",-0.692890865,-0.706253402,-0.868655886,-0.813067652,-0.267169194,-0.330023322,-0.366077121,-0.40364518,-0.223164027,-0.485775728,-0.024030694,-0.209033118,-0.502188009,-0.520105473,-0.322835686,-0.519098344
"295","'PCCGCIGL_03944'","Skluy_4.6.43:43",-0.089086065,0.024109268,-0.368794818,-0.26245016,-0.056119114,-0.022281962,-0.086794898,-0.029085024,-0.975829421,-1.10772009,-1.014717288,-0.979182345,0.048851832,0.022367012,0.302812799,-0.024498616
"296","'PCCGCIGL_03370'","Skluy_5.2.24:24",-0.215313835,-0.397969259,-0.725233046,-0.449847646,-0.524288902,-0.304234264,-0.227275487,-0.404328631,-0.615521432,-0.805546569,-0.734854697,-0.626238622,0.277160535,0.417126565,0.332804503,0.001935093
"297","'PCCGCIGL_06062'","Skluy_22.1.18:18",1.019129698,0.846610901,0.796581541,1.028935567,0.807633723,1.058213898,1.149035918,1.246031773,0.62249679,0.61016014,0.668608077,0.653844993,0.296139149,0.147693882,0.36433098,0.163806189
"298","'PCCGCIGL_07448'","Skluy_6.4.29:29",0.350520167,0.327325959,0.432984113,0.281400214,0.590804246,0.565003176,0.460733764,0.588273939,-0.468443453,-0.628377293,-0.643995094,-0.678710986,0.066346158,-0.461541239,-0.137817841,-0.062353087
"299","'PCCGCIGL_05416'","Skluy_7.3.57:57",0.043845004,0.224309605,0.273281335,0.268886346,0.176652608,0.279923191,0.054143321,0.2108006,-0.034783284,-0.007779785,-0.112834195,0.012463,-0.242169253,0.266282442,-0.104104114,0.100297583
"300","'PCCGCIGL_07447'","Skluy_6.4.28:28",0.047805027,0.117806496,0.044101098,-0.26397899,0.069524658,0.120449962,0.070431664,-0.0131253,-0.428775482,-0.550461554,-0.844930989,-0.559784271,-0.055557695,-0.507531993,-0.073064233,-0.100842564
"301","'PCCGCIGL_02081'","Skluy_81.1.1:1",-0.456116004,-0.268695057,0.004445233,-0.054033016,-0.039364409,0.00842192,0.024280759,-0.013307903,-0.15631186,-0.093257505,-0.183463908,-0.25506453,-0.612182296,-0.261476679,-0.275360514,-0.346866003
"302","'PCCGCIGL_04998'","Skluy_9.6.5:5",-0.869262633,-0.824445606,-1.190031237,-1.324132318,-0.634526508,-0.932340757,-0.929527278,-0.76717691,-0.266689235,-0.846626799,-0.802971356,-0.768298867,-0.883126573,-1.186524327,-1.316192907,-0.992999399
"303","'PCCGCIGL_04998'","Skluy_267.2.1:1",NA,NA,NA,NA,NA,NA,NA,4.118979851,NA,NA,NA,NA,NA,NA,NA,NA
"304","'PCCGCIGL_06287'","Skluy_25.3.29:29",-0.645979621,-0.451840567,-0.505452387,-0.530161785,-0.954591872,-1.089939014,-0.885798398,-0.621605976,-1.156402003,-1.187339543,-1.461561355,-1.048841359,-0.102570529,-0.121413701,-0.14134736,-0.262580933
"305","'PCCGCIGL_01664'","Skluy_110.3.8:8",0.880175928,0.812690214,0.88859136,0.968163592,0.325649227,0.49763107,0.274394429,0.427237393,0.759386578,1.386616673,1.303828125,1.137972497,0.201651085,1.013326386,0.552214184,0.576726274
"306","'PCCGCIGL_00664'","Skluy_31.3.13:13",0.948631238,1.118603459,0.959668653,0.890893331,0.767770479,0.805363985,0.655865642,0.688878417,1.09634475,1.359396384,1.332703241,1.218515866,-0.578303507,-0.19309668,-0.340724098,-0.374521025
"307","'PCCGCIGL_04230'","Skluy_1.3.12:12",5.326172964,5.512015351,5.450810758,5.479047368,4.543971563,4.728170993,4.688407666,4.556012457,4.561997001,4.442814017,4.356868486,4.636720538,0.036853979,-0.173063606,0.123053244,0.213503422
"308","'PCCGCIGL_06260'","Skluy_131.1.11:11",0.246451444,0.486435367,0.002204448,0.077179637,0.787749305,0.471640129,0.753441928,0.684870829,0.418773882,0.502864783,0.306922396,0.32931434,-0.314516546,0.124327653,-0.258273214,-0.034932774
"309","'PCCGCIGL_02026'","Skluy_19.6.2:2",-0.477039544,-0.881394428,-1.127552347,-1.523681258,-0.758294795,-0.845412559,-0.674751782,-0.744429727,-0.448359875,-1.745642483,-1.28237265,-1.072342807,-0.11167304,-0.994403212,-1.371742165,-0.682815036
"310","'PCCGCIGL_08045'","Skluy_52.4.10:10",-0.449463312,-0.521706886,-0.33551259,-0.482818551,-0.776427128,-0.493499156,-0.704733218,-0.713374789,-0.177632689,0.086919957,-0.02779626,-0.295130955,0.630459235,0.429471259,0.522590593,0.371653244
"311","'PCCGCIGL_02584'","Skluy_50.2.11:11",-0.679311496,-0.781505861,-0.842874955,-0.880548288,-0.715179973,-0.754198806,-0.763820115,-0.899208797,-0.147512798,-0.513802222,-0.41503511,-0.400154376,-1.080517729,-1.563997008,-1.473944653,-1.450193311
